driver_id,driver_db_id,cycleRule,timezone,splitShiftActive,driveSeconds,onDutySeconds,cycleSeconds,remainingDriveMinutes,remainingShiftMinutes,breakRemainingMinutes,violation active,last7Days violation,violation patterns,last7Days pti_violations,pti_violation patterns,speed,latitude,longitude,Address,dataDate
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,71337,26416,0,0,0,[0],0,[],1,['2'],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-09-23 04:45:22.705
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,157736,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-09-24 04:03:07.942
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,186540,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-09-25 04:14:32.750
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,272939,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-09-26 15:21:51.562
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,359338,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-09-27 15:54:13.441
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,618535,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-09-30 19:20:07.395
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,445737,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-09-30 19:20:07.433
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,532136,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-09-30 19:20:07.458
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,704934,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-01 04:00:38.765
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,791333,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-02 18:43:53.929
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,877732,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-07 19:35:24.535
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,964131,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-07 19:35:24.552
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1050530,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-07 19:35:24.568
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1136929,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-07 19:35:24.583
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1193053,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-07 19:35:24.598
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1279452,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-10 02:07:42.587
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1359114,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-10 02:07:42.608
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1445513,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-11 06:36:07.089
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1454880,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-11 06:36:07.108
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,86399,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-19 20:14:30.379
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,172798,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-19 20:14:30.398
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,259197,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-19 20:14:30.414
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,345596,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-19 20:14:30.429
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,431995,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-19 20:14:30.446
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,490465,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-19 20:14:30.467
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,576864,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-25 11:49:09.088
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,663263,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-25 11:49:09.106
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,749662,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-25 11:49:09.122
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,836061,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-25 11:49:09.140
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,922460,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-25 11:49:09.159
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1008859,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-25 11:49:09.178
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1037008,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-26 17:15:42.319
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1084750,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-27 10:46:18.487
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1195527,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-29 07:05:23.556
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1171149,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-10-29 07:05:28.602
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,86399,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-11-01 15:28:14.451
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,127693,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-11-01 15:28:14.466
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,86399,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-11-04 21:17:22.807
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,138368,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-11-05 15:18:25.087
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,182982,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-11-06 17:23:34.421
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1,0,0,0,0,[0],0,[],0,[],,37.93768459364449,-121.29896066557421,"0.71 mi E The Homestead (historical), CA",2025-11-07 19:43:27.323
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,86399,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-11-08 03:46:59.587
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,214092,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-11-08 03:46:59.617
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,97522,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-11-08 03:46:59.644
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1541279,0,0,0,0,[0],0,[],0,[],-116.691429,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-11-08 03:46:59.716
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,1627678,0,0,0,0,[0],0,[],0,[],,34.829322,-116.691429,"0.03 mi ESE Newberry Springs, CA",2025-11-08 03:46:59.744
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,25256,25080,25256,673,853,0,[0],0,[],0,[],,34.972126132525446,-116.62491258169891,"1.87 mi ENE Manix, CA",2025-12-22 23:45:48.935
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,86399,0,0,0,0,[0],0,[],0,[],-121.29896066557421,37.93768459364449,-121.29896066557421,"0.71 mi E The Homestead (historical), CA",2025-12-23 00:37:36.115
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,172798,0,0,0,0,[0],0,[],0,[],-121.29896066557421,37.93768459364449,-121.29896066557421,"0.71 mi E The Homestead (historical), CA",2025-12-23 00:37:36.191
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,259197,0,0,0,0,[0],0,[],0,[],-121.29896066557421,37.93768459364449,-121.29896066557421,"0.71 mi E The Homestead (historical), CA",2025-12-23 00:37:36.271
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,345596,0,0,0,0,[0],0,[],0,[],-121.29896066557421,37.93768459364449,-121.29896066557421,"0.71 mi E The Homestead (historical), CA",2025-12-23 00:37:36.343
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,431995,0,0,0,0,[0],0,[],0,[],-121.29896066557421,37.93768459364449,-121.29896066557421,"0.71 mi E The Homestead (historical), CA",2025-12-23 00:37:36.413
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,518394,0,0,0,0,[0],0,[],0,[],-121.29896066557421,37.93768459364449,-121.29896066557421,"0.71 mi E The Homestead (historical), CA",2025-12-23 00:37:36.520
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,604793,0,0,0,0,[0],0,[],0,[],-121.29896066557421,37.93768459364449,-121.29896066557421,"0.71 mi E The Homestead (historical), CA",2025-12-23 00:37:36.627
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,0,40721,55644,0,0,0,[0],0,[],1,['2'],,41.314971,-110.50859,"6.31 mi SE Millburne, WY",2025-12-23 05:50:32.278
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,38152,33979,93796,1196,1376,0,[0],0,[],2,['2'],,41.100181,-100.726112,"1.80 mi NW Sioux View Park, NE",2025-12-24 06:01:33.773
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,19258,19258,139781,320,343,320,[0],0,[],3,['2'],,42.26718377335365,-85.267882425416,"3.13 mi SE Sonoma, MI",2025-12-25 05:09:12.380
sukh5912,68cf142425b5590dd4e8a44a,USA Property 70 Hour / 8 Day,America/New_York,False,22295,69,142818,371,395,371,[0],0,[],2,['2'],,42.084693,-84.24356,"1.48 mi N Brooklyn, MI",2025-12-26 05:00:03.701
