driver_id,driver_db_id,cycleRule,timezone,splitShiftActive,driveSeconds,onDutySeconds,cycleSeconds,remainingDriveMinutes,remainingShiftMinutes,breakRemainingMinutes,violation active,last7Days violation,violation patterns,last7Days pti_violations,pti_violation patterns,speed,latitude,longitude,Address,dataDate
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,19871,5067,59390,331,415,84,[0],0,[],1,['2'],,35.151508,-103.739974,"Albuquerque, NM",2025-10-16 00:00:05.764
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,67068,76886,0,0,0,[0],0,[],2,['2'],,35.2345768,-102.4288627,"0.06 mi NNE Vega, TX",2025-10-17 00:15:09.068
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,25852,25852,25852,430,460,430,[0],0,[],2,['2'],,32.599899,-96.741096,"0.10 mi NW Lancaster, TX",2025-10-18 00:15:05.223
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,23938,612,52036,398,493,10,[0],0,[],3,['2'],,35.1118796,-103.3318375,"0.02 mi ESE San Jon, NM",2025-10-19 00:15:01.527
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,20267,1643,87467,337,392,337,[0],0,[],4,['2'],,34.913196,-114.15512,"0.03 mi W Golden Valley, AZ",2025-10-20 00:15:01.657
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,66305,106686,0,0,0,[0],0,[],5,['2'],,36.8084591,-119.8820626,"Fresno, CA",2025-10-21 00:00:04.849
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,152704,0,0,0,0,[0],0,[],0,[],,36.8084591,-119.8820626,"Fresno, CA",2025-10-22 00:00:09.656
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,239103,0,0,0,0,[0],0,[],0,[],,36.8084591,-119.8820626,"Fresno, CA",2025-10-23 07:00:14.150
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,21054,3436,21054,536,716,57,[0],0,[],4,['2'],,34.4090882,-117.397951,"Hesperia, CA",2025-10-24 00:15:05.739
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,29201,7666,56172,486,555,263,[0],0,[],4,['2'],,35.0313191,-106.9475515,"0.53 mi NE Fruitvale (historical), NM",2025-10-25 07:00:04.801
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,34955,3666,101508,582,643,358,[0],0,[],3,['2'],,30.7251824,-96.4288695,"2.44 mi NW Benchley, TX",2025-10-26 07:00:01.576
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,17803,17803,123907,296,318,296,[0],0,[],2,['2'],,34.4355429,-100.2304935,"1.80 mi ESE Childress, TX",2025-10-27 07:00:01.716
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,20748,20748,162961,345,402,345,[0],0,[],1,['2'],,34.9130972,-114.1550197,"2.73 mi NNE Athos, AZ",2025-10-28 07:00:11.243
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,20228,1111,198195,337,446,102,[0],0,[],6,['2'],,33.9647266,-118.369441,"1.21 mi ESE Inglewood, CA",2025-10-29 07:00:10.997
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,24637,5966,222832,594,774,0,[0],0,[],1,['2'],,36.8020256,-119.8640221,"0.50 mi S Biola Junction, CA",2025-10-30 07:00:02.258
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,92365,222832,401,0,0,[0],0,[],0,[],,36.8085588,-119.881701,"0.23 mi NW Highway City, CA",2025-10-31 07:00:04.093
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,16820,1005,16820,280,316,280,[0],0,[],0,[],,34.8549279,-117.0810392,"1.79 mi NNW Lenwood, CA",2025-11-01 07:30:02.565
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,24887,12990,55343,414,471,216,[0],0,[],4,['2'],,34.9808674,-105.070537,"4.51 mi E Vegas Junction, NM",2025-11-02 07:00:05.870
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,28421,13790,97805,473,544,229,[0],0,[],6,['2'],,34.9140649,-114.1556267,"2.76 mi NNE Athos, AZ",2025-11-03 08:00:07.857
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,21204,1578,124624,353,443,353,[0],0,[],1,['2'],,34.913539,-114.155555,"2.76 mi NNE Athos, AZ",2025-11-04 08:00:14.725
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,70654,140063,0,0,0,[0],0,[],0,[],,34.0157492,-117.3395305,"0.38 mi E Highgrove, CA",2025-11-05 08:00:17.163
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,157053,0,0,0,0,[0],0,[],0,[],-117.3395305,34.0157492,-117.3395305,"0.38 mi E Highgrove, CA",2025-11-06 08:00:06.940
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,243452,0,0,0,0,[0],0,[],0,[],,36.8030233,-119.8643455,"0.29 mi WSW Biola Junction, CA",2025-11-07 08:00:13.876
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,3256,3256,3256,54,96,54,[0],0,[],0,[],,34.9134501,-114.1547115,"2.70 mi NNE Athos, AZ",2025-11-08 08:00:13.761
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,4068,4068,35077,67,99,67,[0],0,[],0,[],,35.1790732,-111.6914373,"2.01 mi ENE Flagstaff, AZ",2025-11-09 08:00:14.670
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,21836,115,74090,363,391,363,[0],0,[],0,[],,34.2916918,-99.7587027,"1.13 mi ENE Quanah, TX",2025-11-10 08:00:14.228
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,20256,20256,109205,337,367,337,[0],0,[],0,[],,30.5173748,-90.325467,"1.12 mi W Robert, LA",2025-11-11 08:00:06.277
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,14663,4172,126104,244,286,244,[0],0,[],0,[],,30.6610983,-96.4030434,"1.89 mi WSW Fairview, TX",2025-11-12 08:00:03.471
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,8482,7150,145031,228,408,119,[0],0,[],0,[],,35.0135772,-106.0678755,"2.71 mi SE Moriarty, NM",2025-11-13 08:00:19.619
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,9196,338,174600,153,188,153,[0],0,[],0,[],,35.3825029,-108.1325133,"1.17 mi WNW South Chaves, NM",2025-11-14 01:01:10.137
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,11358,3688,204375,336,283,0,[0],0,[],0,[],,34.852375,-117.08683,"1.67 mi NNW Lenwood, CA",2025-11-15 00:07:57.302
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,90087,204375,239,0,0,[0],0,[],0,[],,36.7932921,-119.8647058,"0.30 mi E Muscatel, CA",2025-11-16 08:00:05.466
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,176486,0,0,0,0,[0],0,[],0,[],,36.802633,-119.8629445,"0.30 mi E Muscatel, CA",2025-11-17 08:00:14.176
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,262885,0,0,0,0,[0],0,[],0,[],,36.7994229,-119.8636209,"0.30 mi WNW Biola Junction, CA",2025-11-18 08:00:13.134
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,10961,168,27724,182,225,182,[0],0,[],0,[],,34.9130122,-114.1559842,"2.72 mi NNE Athos, AZ",2025-11-19 08:00:22.385
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,12717,279,68950,211,250,211,[0],0,[],0,[],,34.2917996,-99.758195,"1.09 mi ENE Quanah, TX",2025-11-20 08:00:13.246
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,20216,180,111945,336,388,336,[0],0,[],3,['2'],,32.4263616,-94.8399115,"1.04 mi ENE Kinsloe, TX",2025-11-21 08:00:07.801
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,4443,4443,116388,74,94,74,[0],0,[],0,[],,32.3644409,-89.4867693,"1.24 mi ENE Forest, MS",2025-11-22 08:00:03.942
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,18671,8607,142931,311,464,143,[0],0,[],0,[],,32.453264,-94.7076029,"1.82 mi ENE Gum Springs, TX",2025-11-23 08:00:07.295
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,15085,638,173794,251,303,251,[0],0,[],0,[],,35.0111837,-106.0443118,"1.33 mi SSW Moriarty, NM",2025-11-24 08:00:05.864
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,4034,4034,194951,67,86,67,[0],0,[],0,[],,33.4386893,-112.2858011,"0.68 mi WSW Cashion, AZ",2025-11-25 08:00:05.773
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,12709,214450,254,0,0,[0],0,[],0,[],,33.4386893,-112.2858011,"0.68 mi WSW Cashion, AZ",2025-11-26 08:00:08.517
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,23548,5238,237998,575,755,87,[0],0,[],0,[],,36.8029675,-119.8644985,"0.28 mi WSW Biola Junction, CA",2025-11-27 08:00:08.504
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,81549,240964,0,0,0,[0],0,[],0,[],,36.8029675,-119.8644985,"0.28 mi WSW Biola Junction, CA",2025-11-28 08:00:16.623
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,30703,5360,30703,511,680,0,[0],0,[],0,[],,35.1262593,-118.4155281,"0.11 mi SE Summit, CA",2025-11-29 08:00:22.566
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,10368,9079,46694,172,344,0,[0],0,[],0,[],,34.912521,-114.155494,"2.72 mi NNE Athos, AZ",2025-11-30 08:00:08.828
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,57163,62199,0,0,0,[0],0,[],0,[],,34.3731942,-117.4213152,"1.84 mi S Summit Terrace, CA",2025-12-01 08:01:30.801
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,143562,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-02 08:00:07.120
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,229961,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-03 08:01:02.382
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,316360,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-04 08:00:32.043
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,402759,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-05 01:51:37.317
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,489158,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-06 08:00:34.644
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,575557,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-07 08:00:33.305
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,661956,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-08 08:00:38.250
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,748355,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-09 08:00:49.791
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,834754,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-10 08:00:26.722
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,921153,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-11 08:00:36.746
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,1007552,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-12 08:00:58.923
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,1093951,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-13 08:00:37.418
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,1180350,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-14 08:00:32.375
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,1266749,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-15 08:00:39.003
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,1353148,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-16 08:00:50.607
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,1439547,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-17 08:00:42.159
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,1525946,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-18 08:00:51.477
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,1612345,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-19 08:00:43.330
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,1698744,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-20 08:01:09.631
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,1785143,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-21 08:00:38.431
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,1870675,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-22 08:04:48.235
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,1956207,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-23 08:00:54.847
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,2041735,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-24 08:00:47.984
harmeet,68e4dc1cb56bc4691e8be100,60/7,America/Los_Angeles,False,0,2124575,0,0,0,0,[0],0,[],0,[],-117.42276,34.374069,-117.42276,"1.84 mi S Summit Terrace, CA",2025-12-25 08:00:26.878
